RegionID,SizeRank,RegionName,RegionType,StateName,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31
394646,157,"Green Bay, WI",msa,WI,167026.0,167148.0,169566.0,175207.0,174150.0,173042.0,173473.0,173458.0,178729.0,179559.0,186101.0,187610.0,188181.0,186529.0,183585.0,185811.0,183300.0,183567.0,180500.0,183695.0,184597.0,186081.0,185716.0,189618.0,194188.0,197700.0,198921.0,199470.0,197506.0,199793.0,197652.0,204427.0,203996.0,211128.0,214118.0,224993.0,227161.0,229109.0,229236.0,239333.0,239698.0,235694.0,231306.0,235928.0,246730.0,252292.0,253956.0,247498.0,247827.0,252808.0,266442.0,265478.0,267204.0,261198.0,260066.0,263424.0,263923.0,268742.0,274704.0,279467.0
394488,158,"Columbus, GA",msa,GA,152871.0,155797.0,155932.0,160916.0,157969.0,156368.0,155366.0,156984.0,160827.0,164124.0,166323.0,167312.0,164619.0,165515.0,170007.0,171423.0,170265.0,170039.0,168316.0,172926.0,172363.0,173729.0,168427.0,167853.0,167382.0,176889.0,183851.0,187820.0,186090.0,186293.0,184326.0,184659.0,183490.0,186639.0,191592.0,195899.0,196923.0,196244.0,196156.0,194957.0,194846.0,198026.0,200950.0,201344.0,208333.0,210493.0,209888.0,197821.0,200021.0,204130.0,212813.0,202808.0,192117.0,191236.0,199752.0,207100.0,204567.0,202100.0,204101.0,207449.0
395107,159,"South Bend, IN",msa,IN,135316.0,137309.0,134584.0,135703.0,131699.0,136234.0,135652.0,134968.0,135428.0,138697.0,144157.0,140801.0,143504.0,143799.0,145712.0,141184.0,143152.0,143521.0,146121.0,145372.0,151420.0,150564.0,150890.0,151339.0,155068.0,155375.0,154913.0,158419.0,163688.0,162592.0,161298.0,155874.0,158004.0,158883.0,165743.0,170665.0,175272.0,177488.0,175101.0,176254.0,177088.0,176578.0,176357.0,178604.0,183933.0,191381.0,193479.0,197352.0,190700.0,196789.0,195924.0,196001.0,188865.0,187195.0,194639.0,194024.0,194356.0,190608.0,190634.0,191716.0
395109,160,"Spartanburg, SC",msa,SC,153337.0,154229.0,155613.0,154846.0,157683.0,155081.0,160172.0,159758.0,164407.0,166041.0,167972.0,170023.0,169326.0,169871.0,169278.0,169456.0,170874.0,171087.0,172328.0,171857.0,175438.0,176080.0,177987.0,179348.0,185380.0,188874.0,191927.0,193924.0,195167.0,196033.0,194224.0,196342.0,199014.0,203854.0,210495.0,214349.0,215960.0,217526.0,219055.0,223852.0,223379.0,227452.0,230624.0,235941.0,238056.0,238008.0,243474.0,245732.0,247226.0,245129.0,247350.0,245206.0,243547.0,238607.0,242023.0,243804.0,249143.0,251858.0,251761.0,252702.0
394645,161,"Greeley, CO",msa,CO,326366.0,325079.0,326899.0,333179.0,336974.0,335547.0,328488.0,329713.0,333670.0,340804.0,339750.0,342842.0,343040.0,345526.0,346116.0,346971.0,349222.0,351048.0,348381.0,350122.0,354720.0,358567.0,359595.0,361184.0,367574.0,372097.0,375995.0,379757.0,383561.0,383910.0,383349.0,390370.0,403864.0,420173.0,426341.0,430802.0,430531.0,433800.0,436140.0,443947.0,448440.0,452984.0,456672.0,463303.0,471983.0,482127.0,486782.0,487941.0,481913.0,476058.0,473214.0,469584.0,466464.0,461829.0,462690.0,458276.0,462303.0,468777.0,482901.0,488386.0
394808,162,"Lubbock, TX",msa,TX,158344.0,160380.0,158408.0,158799.0,160783.0,161362.0,168277.0,165160.0,167967.0,164573.0,167083.0,167332.0,168031.0,167287.0,170765.0,168251.0,168090.0,161806.0,165944.0,169481.0,174228.0,173276.0,175345.0,181076.0,184216.0,185672.0,182031.0,186212.0,187107.0,189473.0,188202.0,188474.0,187580.0,192190.0,197826.0,204921.0,203873.0,205600.0,206640.0,210025.0,208709.0,207782.0,204991.0,214971.0,219437.0,226483.0,225902.0,228036.0,227542.0,224255.0,223079.0,220817.0,217595.0,221615.0,219509.0,221641.0,217032.0,221044.0,221880.0,221904.0
394471,163,"Clarksville, TN",msa,TN,163685.0,163471.0,163464.0,164062.0,164295.0,165812.0,166660.0,166163.0,170974.0,173718.0,177453.0,176335.0,177150.0,176314.0,174159.0,174284.0,174068.0,177366.0,177121.0,178690.0,182194.0,183784.0,185137.0,185121.0,189875.0,195768.0,199586.0,202164.0,203995.0,204074.0,204982.0,203703.0,212296.0,219223.0,228807.0,229412.0,232305.0,234675.0,241492.0,245528.0,246954.0,246128.0,251943.0,261597.0,269778.0,273737.0,276998.0,279322.0,274463.0,270445.0,267780.0,271805.0,267405.0,265687.0,261682.0,268777.0,269302.0,274989.0,276572.0,278964.0
395028,164,"Roanoke, VA",msa,VA,173946.0,177575.0,179182.0,178998.0,178156.0,181490.0,183055.0,183053.0,181335.0,183437.0,184417.0,185300.0,190321.0,187543.0,189329.0,189653.0,194978.0,196774.0,193519.0,197127.0,199980.0,201587.0,199164.0,201424.0,207912.0,215633.0,220742.0,221190.0,221002.0,218998.0,219865.0,219927.0,216493.0,219351.0,218077.0,221932.0,217932.0,226279.0,230452.0,234745.0,235747.0,234807.0,236563.0,234208.0,240377.0,248392.0,255440.0,254994.0,250869.0,246121.0,249564.0,244574.0,244135.0,246508.0,248597.0,255365.0,248024.0,255151.0,255343.0,266295.0
394579,165,"Evansville, IN",msa,IN,143273.0,142195.0,143112.0,146481.0,148072.0,145860.0,145242.0,145388.0,146545.0,149137.0,148707.0,149388.0,150619.0,154063.0,157330.0,158607.0,157999.0,156289.0,157805.0,152020.0,151792.0,147388.0,152738.0,154100.0,158477.0,163752.0,166834.0,167614.0,164115.0,168332.0,168721.0,170880.0,170876.0,171095.0,174984.0,177449.0,183543.0,182814.0,183185.0,179559.0,183064.0,177608.0,179845.0,177059.0,183545.0,187706.0,190878.0,186765.0,183696.0,182417.0,188565.0,189021.0,184324.0,177425.0,180440.0,184437.0,192202.0,196808.0,206450.0,211789.0
394747,167,"Kingsport, TN",msa,TN,130156.0,130022.0,132149.0,130751.0,128906.0,130648.0,132231.0,136206.0,134373.0,132816.0,133437.0,133455.0,138329.0,138013.0,146241.0,148338.0,147527.0,145576.0,140829.0,145271.0,145227.0,146921.0,146969.0,146952.0,152269.0,153310.0,153449.0,156873.0,156610.0,160433.0,156922.0,161217.0,163288.0,165972.0,165132.0,165887.0,168009.0,166489.0,167949.0,169746.0,175600.0,174247.0,171988.0,170740.0,173583.0,183218.0,186037.0,190325.0,189249.0,189248.0,188820.0,184173.0,187284.0,193685.0,202610.0,197257.0,193460.0,193316.0,206404.0,214459.0
394741,168,"Kennewick, WA",msa,WA,275351.0,276865.0,275929.0,271089.0,265804.0,267563.0,269028.0,275701.0,278847.0,284230.0,296650.0,299835.0,302166.0,298270.0,301081.0,303534.0,305639.0,303658.0,298868.0,298675.0,300923.0,303058.0,301320.0,309999.0,314755.0,322728.0,323359.0,326951.0,325883.0,328410.0,329005.0,333177.0,331553.0,340645.0,349385.0,362060.0,367966.0,370860.0,374431.0,371608.0,376963.0,383289.0,392026.0,399310.0,404079.0,406190.0,408214.0,410077.0,408787.0,411231.0,409924.0,405603.0,400079.0,391587.0,394765.0,395446.0,394350.0,392706.0,398500.0,406871.0
395179,169,"Utica, NY",msa,NY,119335.0,120621.0,120114.0,122095.0,123891.0,126437.0,129279.0,129002.0,126942.0,122271.0,124758.0,125304.0,128251.0,128052.0,132361.0,134472.0,135031.0,135213.0,133796.0,136073.0,135673.0,139640.0,138939.0,140231.0,138183.0,139462.0,143052.0,147858.0,150215.0,150126.0,151492.0,151809.0,157293.0,160537.0,161161.0,157855.0,156145.0,159197.0,163339.0,163577.0,164218.0,166424.0,170375.0,173857.0,172045.0,172123.0,168611.0,170027.0,174818.0,181551.0,183601.0,180155.0,174702.0,174665.0,175993.0,176244.0,175265.0,171358.0,176301.0,180820.0
394660,170,"Hagerstown, MD",msa,MD,182881.0,181440.0,182196.0,178919.0,186163.0,187498.0,188107.0,183202.0,183121.0,186754.0,190041.0,191056.0,190295.0,189649.0,189920.0,192149.0,197197.0,201892.0,206826.0,206229.0,207778.0,205696.0,209761.0,211353.0,213873.0,215748.0,219860.0,223392.0,222516.0,221460.0,218841.0,225591.0,228072.0,228358.0,227294.0,228447.0,235458.0,238117.0,245032.0,248829.0,253023.0,253174.0,254480.0,259506.0,265302.0,271393.0,269403.0,271353.0,265178.0,265314.0,259234.0,263199.0,263574.0,264090.0,261563.0,262611.0,268252.0,277270.0,283728.0,282827.0
394543,171,"Duluth, MN",msa,MN,151567.0,153683.0,150752.0,152062.0,153273.0,155645.0,154615.0,158801.0,160113.0,163109.0,158887.0,158943.0,157723.0,155458.0,155972.0,158206.0,157392.0,152780.0,149526.0,156645.0,169142.0,175530.0,177562.0,174284.0,175075.0,179570.0,184335.0,186812.0,181949.0,180635.0,176602.0,177291.0,180878.0,185946.0,191750.0,189356.0,195745.0,194415.0,201197.0,198772.0,199247.0,189578.0,188976.0,195000.0,202152.0,211297.0,210069.0,212073.0,207719.0,213786.0,220474.0,219650.0,209685.0,196933.0,204105.0,206610.0,218364.0,215572.0,226724.0,228072.0
394803,173,"Longview, TX",msa,TX,,,,,165549.0,160098.0,160821.0,157766.0,165760.0,170352.0,175254.0,171998.0,176423.0,172064.0,174906.0,169903.0,172382.0,163101.0,163876.0,162533.0,168607.0,169313.0,177076.0,176666.0,179016.0,181462.0,191357.0,196100.0,191642.0,191577.0,191264.0,198584.0,200826.0,202719.0,203809.0,208368.0,214843.0,217160.0,220133.0,220528.0,224512.0,222220.0,224320.0,231859.0,240056.0,243523.0,242493.0,241553.0,240630.0,239094.0,236969.0,241590.0,246201.0,246345.0,246696.0,239152.0,241095.0,236015.0,242378.0,249175.0
395229,174,"Wilmington, NC",msa,NC,232202.0,232053.0,234825.0,237934.0,233374.0,237032.0,237405.0,241096.0,237165.0,239112.0,240467.0,243268.0,246210.0,255306.0,256155.0,263494.0,256352.0,256513.0,256152.0,263458.0,265948.0,260726.0,259713.0,270803.0,283285.0,292995.0,296138.0,295434.0,295410.0,292825.0,293872.0,297794.0,297632.0,304799.0,306100.0,315411.0,316418.0,319307.0,319560.0,325378.0,329592.0,338958.0,342069.0,347337.0,357964.0,369041.0,381214.0,384512.0,384554.0,379121.0,379443.0,377069.0,373719.0,367202.0,375931.0,383258.0,389839.0,397703.0,408941.0,416590.0
395061,175,"San Luis Obispo, CA",msa,CA,581460.0,594317.0,585477.0,587876.0,575634.0,581750.0,574024.0,576511.0,584609.0,581893.0,583529.0,579091.0,580580.0,585261.0,585152.0,586752.0,585727.0,593490.0,601517.0,601485.0,584994.0,571326.0,576103.0,583460.0,611149.0,618403.0,640383.0,647877.0,666174.0,667220.0,659717.0,658051.0,682582.0,700836.0,720901.0,720693.0,734730.0,726244.0,732575.0,732113.0,747141.0,763863.0,781537.0,789695.0,798660.0,813961.0,836631.0,826086.0,806641.0,789791.0,779771.0,791101.0,787503.0,784239.0,780562.0,787007.0,804306.0,806149.0,815020.0,817516.0
753875,176,"Crestview, FL",msa,FL,271000.0,270876.0,277185.0,281393.0,277052.0,274486.0,267837.0,269556.0,265601.0,267947.0,268993.0,274147.0,280127.0,284622.0,283784.0,283255.0,290574.0,291624.0,290919.0,285357.0,287469.0,289428.0,299060.0,319358.0,339417.0,351846.0,353766.0,357979.0,360300.0,362906.0,365913.0,368913.0,378141.0,383597.0,376388.0,369876.0,358422.0,366552.0,373471.0,389409.0,400170.0,404020.0,404766.0,406462.0,425297.0,432722.0,438014.0,414010.0,404071.0,401341.0,405571.0,403407.0,397700.0,394339.0,397839.0,400977.0,414116.0,419788.0,420664.0,410979.0
394851,177,"Merced, CA",msa,CA,260708.0,260727.0,264562.0,262105.0,260060.0,263108.0,264345.0,266973.0,267535.0,272817.0,280486.0,278825.0,277925.0,276050.0,280668.0,279709.0,278678.0,282469.0,286098.0,288051.0,284497.0,282095.0,283070.0,285941.0,299232.0,306115.0,310422.0,311466.0,314377.0,316412.0,316688.0,323742.0,332063.0,341177.0,352899.0,361468.0,367494.0,367168.0,368603.0,370241.0,369615.0,375037.0,384832.0,399472.0,405769.0,410681.0,404218.0,402199.0,391455.0,390289.0,387041.0,381292.0,374504.0,368243.0,375034.0,385220.0,389943.0,388371.0,385294.0,388689.0
395197,178,"Waco, TX",msa,TX,186695.0,187188.0,188587.0,185053.0,183796.0,186549.0,191359.0,191801.0,191838.0,191466.0,195304.0,192335.0,197237.0,193581.0,195694.0,191355.0,191050.0,192195.0,192235.0,195486.0,193083.0,199386.0,202676.0,209145.0,209726.0,212482.0,220074.0,223741.0,225500.0,224190.0,225501.0,228734.0,232818.0,235890.0,239795.0,245038.0,248889.0,250991.0,244510.0,242921.0,247190.0,257463.0,262046.0,255585.0,254139.0,265066.0,268264.0,269989.0,263294.0,266561.0,272233.0,267846.0,259426.0,250968.0,255856.0,262235.0,263703.0,261571.0,265719.0,268481.0
394447,179,"Cedar Rapids, IA",msa,IA,156069.0,162717.0,159290.0,155893.0,152466.0,157647.0,162048.0,158426.0,159327.0,158277.0,162523.0,159298.0,161078.0,162743.0,167493.0,168369.0,167060.0,162106.0,160123.0,158040.0,161479.0,164525.0,166525.0,166737.0,167663.0,172951.0,177043.0,178666.0,178437.0,176578.0,180904.0,177582.0,179187.0,180902.0,189000.0,194989.0,199195.0,205128.0,211799.0,221816.0,232910.0,237529.0,237685.0,230675.0,237569.0,236785.0,255317.0,253399.0,258953.0,254778.0,254244.0,258515.0,250942.0,238887.0,221379.0,215372.0,222343.0,237875.0,239280.0,252294.0
394348,180,"Atlantic City, NJ",msa,NJ,191428.0,191235.0,188639.0,183502.0,189469.0,193200.0,198914.0,198992.0,197381.0,195547.0,195288.0,194906.0,198681.0,201893.0,204148.0,200823.0,196223.0,195768.0,197766.0,199198.0,201095.0,205905.0,212113.0,217031.0,224009.0,226725.0,232023.0,233534.0,240460.0,247066.0,251598.0,250260.0,247676.0,243586.0,244886.0,245291.0,246963.0,245455.0,241806.0,249892.0,251962.0,259575.0,262679.0,271997.0,273129.0,280762.0,281984.0,290010.0,281420.0,278980.0,278960.0,276694.0,281107.0,276688.0,278396.0,277208.0,284346.0,290319.0,293051.0,292206.0
394412,181,"Bremerton, WA",msa,WA,328078.0,334293.0,335098.0,333104.0,329164.0,328748.0,331825.0,332903.0,333830.0,348042.0,355755.0,360217.0,359985.0,366452.0,370338.0,369959.0,369210.0,376426.0,380812.0,381879.0,382930.0,384191.0,389311.0,398725.0,402485.0,408256.0,406121.0,420984.0,422645.0,425084.0,420536.0,432438.0,448855.0,462570.0,472946.0,481063.0,482104.0,485980.0,487111.0,492504.0,493316.0,497738.0,499242.0,507527.0,519528.0,533110.0,554178.0,543914.0,537773.0,507740.0,501463.0,495027.0,492497.0,489072.0,483489.0,491067.0,495320.0,504707.0,505866.0,510499.0
395103,182,"Sioux Falls, SD",msa,SD,209044.0,205758.0,204758.0,208354.0,205495.0,203567.0,205332.0,208343.0,212419.0,208619.0,213780.0,216349.0,219317.0,213795.0,211714.0,215007.0,221800.0,223776.0,217379.0,216774.0,216494.0,220577.0,221274.0,224375.0,226926.0,231823.0,234228.0,236422.0,236906.0,235748.0,237494.0,237884.0,246311.0,249508.0,257678.0,262418.0,268182.0,270676.0,268935.0,266325.0,263624.0,265357.0,267526.0,267346.0,270668.0,284132.0,297008.0,305673.0,301298.0,299667.0,300201.0,297020.0,297559.0,290580.0,286854.0,281219.0,284335.0,293515.0,299606.0,300719.0
395065,183,"Santa Cruz, CA",msa,CA,794152.0,792567.0,795318.0,791682.0,787201.0,800874.0,807798.0,824498.0,822221.0,822027.0,809597.0,795192.0,794424.0,769010.0,769666.0,769789.0,806495.0,832049.0,821716.0,825603.0,797937.0,811109.0,801156.0,835518.0,849341.0,877389.0,882128.0,897797.0,884401.0,913174.0,919539.0,937810.0,965094.0,1010984.0,1028174.0,1038168.0,1035552.0,1032500.0,978838.0,967718.0,973689.0,1009661.0,1054656.0,1150629.0,1219062.0,1210374.0,1163864.0,1114930.0,1131934.0,1121709.0,1158621.0,1107751.0,1062756.0,1005470.0,1037140.0,1073946.0,1082325.0,1098996.0,1109602.0,1151893.0
394572,184,"Erie, PA",msa,PA,126369.0,127355.0,126786.0,126179.0,123487.0,117427.0,115733.0,119718.0,123501.0,128146.0,130965.0,130919.0,132041.0,130750.0,130241.0,129248.0,128731.0,130892.0,130334.0,131814.0,132771.0,135631.0,134957.0,135612.0,135819.0,138731.0,144785.0,148710.0,149805.0,144273.0,139527.0,135045.0,134553.0,138936.0,140796.0,143876.0,146293.0,149900.0,151295.0,153808.0,155965.0,151771.0,147279.0,148891.0,151573.0,158079.0,158915.0,167319.0,163161.0,164333.0,165566.0,163491.0,166327.0,161573.0,166991.0,162119.0,161952.0,161958.0,168764.0,172400.0
394924,185,"Norwich, CT",msa,CT,219625.0,221442.0,222536.0,223592.0,222367.0,223527.0,223471.0,226156.0,227342.0,230138.0,232742.0,229487.0,230794.0,225602.0,229737.0,230742.0,233841.0,233972.0,234250.0,235072.0,238097.0,236549.0,239080.0,241727.0,249110.0,258129.0,263406.0,265828.0,264598.0,263830.0,267938.0,264563.0,277135.0,277418.0,285021.0,277874.0,279430.0,283386.0,282128.0,280758.0,283132.0,291027.0,291734.0,294268.0,289217.0,294965.0,296038.0,298608.0,298253.0,298726.0,309634.0,306862.0,301798.0,294920.0,301009.0,308847.0,308111.0,312848.0,318984.0,326254.0
394323,186,"Amarillo, TX",msa,TX,157193.0,161322.0,161854.0,162034.0,159851.0,165597.0,169336.0,169485.0,166431.0,165042.0,165201.0,168447.0,166288.0,166859.0,166302.0,170878.0,174324.0,172636.0,171242.0,169314.0,173118.0,178212.0,185839.0,188820.0,191600.0,190292.0,193880.0,198630.0,199112.0,197374.0,196873.0,202735.0,209488.0,213093.0,214192.0,213984.0,213893.0,215290.0,216022.0,213516.0,207877.0,204912.0,207555.0,210952.0,220963.0,221116.0,226950.0,228730.0,233299.0,227962.0,222024.0,221054.0,228859.0,229871.0,227626.0,223975.0,225154.0,225607.0,223013.0,220475.0
395171,188,"Tuscaloosa, AL",msa,AL,165874.0,171963.0,177697.0,176878.0,173110.0,171485.0,174030.0,174070.0,178045.0,179901.0,180894.0,178349.0,176783.0,184733.0,188025.0,190342.0,186165.0,186178.0,187996.0,191166.0,192568.0,196025.0,194677.0,198229.0,201562.0,208594.0,207383.0,206075.0,203466.0,206275.0,211593.0,214446.0,222942.0,221579.0,226753.0,225267.0,226678.0,221602.0,223198.0,223985.0,224443.0,220225.0,223210.0,225764.0,232786.0,230451.0,241481.0,243198.0,246176.0,237268.0,231934.0,231564.0,231287.0,229594.0,230299.0,235650.0,236736.0,240302.0,232864.0,238502.0
394483,189,"College Station, TX",msa,TX,235235.0,233529.0,245799.0,241091.0,233254.0,217404.0,215804.0,224448.0,224309.0,223642.0,230745.0,234119.0,238713.0,222836.0,231663.0,226191.0,240016.0,236345.0,234712.0,226547.0,225816.0,232893.0,234776.0,233435.0,231915.0,228948.0,226615.0,232504.0,243525.0,246231.0,245335.0,247874.0,252756.0,258653.0,260574.0,263373.0,265451.0,263787.0,266197.0,269255.0,268954.0,272069.0,267851.0,279995.0,292670.0,305988.0,307131.0,304022.0,310218.0,308835.0,314258.0,306360.0,306539.0,289109.0,300844.0,306026.0,322400.0,329631.0,325652.0,326147.0
394732,190,"Kalamazoo, MI",msa,MI,157108.0,156569.0,154966.0,155893.0,154844.0,152534.0,153825.0,156605.0,160637.0,161844.0,161150.0,165344.0,166383.0,169236.0,169752.0,172094.0,172682.0,168562.0,166287.0,165462.0,172132.0,172947.0,173233.0,173527.0,180423.0,186663.0,191930.0,196248.0,197180.0,191419.0,186404.0,187375.0,197482.0,198894.0,203251.0,202439.0,207507.0,208678.0,210526.0,212463.0,214471.0,211686.0,205455.0,206488.0,214026.0,225271.0,229092.0,229259.0,226153.0,222892.0,226500.0,226056.0,217999.0,213670.0,214186.0,229749.0,236298.0,235169.0,237155.0,239662.0
394811,191,"Lynchburg, VA",msa,VA,178119.0,171097.0,172760.0,170122.0,174462.0,174318.0,176179.0,177533.0,181780.0,181672.0,184964.0,181003.0,182549.0,178714.0,185128.0,183794.0,186306.0,181159.0,182577.0,183322.0,193294.0,196447.0,195714.0,196261.0,198757.0,204347.0,206517.0,210362.0,210764.0,208203.0,207538.0,213079.0,214146.0,214804.0,212819.0,218623.0,223151.0,223838.0,227786.0,234699.0,241889.0,243337.0,242826.0,241459.0,241680.0,244212.0,248764.0,256112.0,255466.0,252303.0,239556.0,240023.0,243051.0,251609.0,246721.0,247782.0,248398.0,254802.0,262196.0,261462.0
395240,193,"Yakima, WA",msa,WA,224058.0,223269.0,218429.0,224326.0,220625.0,218187.0,215050.0,218714.0,221945.0,226932.0,237153.0,251401.0,255735.0,252771.0,248932.0,252771.0,251202.0,250334.0,239925.0,246049.0,250578.0,258709.0,265884.0,272303.0,279494.0,278634.0,275144.0,273706.0,275780.0,282547.0,285837.0,290114.0,291907.0,296122.0,307128.0,312831.0,319919.0,315102.0,315538.0,314728.0,318879.0,316301.0,311201.0,305482.0,314009.0,325237.0,332481.0,337768.0,341538.0,341078.0,335948.0,337873.0,336250.0,327576.0,325604.0,324263.0,334310.0,333401.0,343169.0,340472.0
394585,194,"Fargo, ND",msa,ND,212593.0,211110.0,211046.0,210413.0,211218.0,208291.0,207858.0,208146.0,210127.0,210965.0,211703.0,216878.0,220310.0,220807.0,216694.0,217711.0,219388.0,221360.0,223387.0,219645.0,223006.0,221771.0,227763.0,229539.0,232410.0,236096.0,235981.0,236434.0,233347.0,234857.0,235116.0,234840.0,236801.0,240935.0,248676.0,249292.0,250799.0,249515.0,248293.0,244069.0,246000.0,260250.0,269805.0,270747.0,260147.0,258299.0,266725.0,272630.0,274025.0,268330.0,270693.0,262371.0,261139.0,258580.0,268335.0,268910.0,275216.0,280018.0,291021.0,284612.0
394387,195,"Binghamton, NY",msa,NY,122638.0,120642.0,120032.0,122851.0,121261.0,120388.0,116072.0,115819.0,116016.0,114882.0,115979.0,115679.0,121554.0,122899.0,122126.0,117879.0,117822.0,122597.0,123790.0,125232.0,123109.0,126607.0,124062.0,123939.0,124905.0,132112.0,138324.0,142580.0,145579.0,148596.0,148397.0,142017.0,134665.0,134877.0,137918.0,144752.0,146829.0,152966.0,153544.0,157383.0,154738.0,151718.0,149138.0,152283.0,152848.0,156153.0,159243.0,166757.0,162551.0,158578.0,156770.0,160182.0,161931.0,158919.0,157092.0,158221.0,161471.0,164121.0,169454.0,167968.0
394609,196,"Fort Smith, AR",msa,AR,126583.0,122976.0,121845.0,122224.0,124239.0,125157.0,124958.0,127146.0,127086.0,127785.0,130413.0,130376.0,134369.0,126547.0,126970.0,124270.0,128853.0,129387.0,129460.0,128920.0,132851.0,135085.0,138598.0,137403.0,140002.0,144116.0,149819.0,150899.0,153925.0,153303.0,159204.0,160454.0,161293.0,164008.0,162344.0,165393.0,157927.0,158299.0,158612.0,163180.0,167386.0,170712.0,174317.0,175395.0,175125.0,178189.0,180370.0,179926.0,175785.0,177033.0,177732.0,175054.0,173796.0,176872.0,180540.0,178773.0,174303.0,178117.0,183218.0,190516.0
394334,197,"Appleton, WI",msa,WI,169539.0,173035.0,176699.0,181636.0,180370.0,179253.0,176072.0,174735.0,173780.0,178808.0,185793.0,191874.0,191680.0,186623.0,185549.0,188481.0,192867.0,189876.0,185834.0,186847.0,188152.0,188142.0,191959.0,200758.0,206532.0,201270.0,203177.0,201830.0,207457.0,202979.0,198088.0,199203.0,199584.0,210815.0,216762.0,229006.0,233068.0,237550.0,234454.0,236467.0,236974.0,246978.0,245902.0,246131.0,245147.0,250626.0,260622.0,256530.0,254828.0,253299.0,251749.0,250745.0,247223.0,259366.0,257493.0,264585.0,260359.0,267578.0,263105.0,265173.0
845160,198,"Prescott Valley, AZ",msa,AZ,299734.0,300551.0,303845.0,303363.0,301107.0,303903.0,303544.0,304920.0,305828.0,310301.0,313875.0,312335.0,311507.0,314185.0,319750.0,321636.0,324942.0,329713.0,336639.0,337529.0,339568.0,331893.0,330356.0,329065.0,351208.0,364022.0,377123.0,374116.0,381939.0,387186.0,404085.0,402460.0,408605.0,407169.0,425835.0,434681.0,444006.0,442935.0,447004.0,449360.0,461161.0,460836.0,466813.0,472268.0,488772.0,498140.0,497869.0,495256.0,490807.0,477934.0,475120.0,473041.0,474751.0,467347.0,458880.0,476045.0,483285.0,494383.0,495832.0,506431.0
394813,200,"Macon, GA",msa,GA,129841.0,131093.0,133145.0,135323.0,137134.0,130226.0,131510.0,127799.0,134369.0,134783.0,143207.0,145253.0,146749.0,140244.0,140556.0,138993.0,139725.0,141740.0,138760.0,141898.0,144342.0,143430.0,139279.0,141891.0,151977.0,158140.0,153490.0,154432.0,155446.0,159058.0,155054.0,148979.0,145895.0,152061.0,158820.0,163269.0,159988.0,162847.0,162908.0,167715.0,166900.0,167082.0,163611.0,161671.0,165759.0,172873.0,177495.0,181664.0,183837.0,185538.0,182026.0,177104.0,173584.0,167125.0,164860.0,163993.0,170440.0,168430.0,174768.0,175735.0
395174,201,"Tyler, TX",msa,TX,203186.0,214485.0,202022.0,202884.0,201433.0,211724.0,217583.0,213024.0,209235.0,209006.0,203629.0,207531.0,211022.0,219075.0,215356.0,217092.0,214855.0,225242.0,220737.0,225740.0,220110.0,232114.0,230857.0,248122.0,256493.0,260814.0,250403.0,240717.0,246879.0,250494.0,250865.0,261362.0,268424.0,275747.0,272029.0,276700.0,279314.0,287031.0,289327.0,297636.0,290293.0,280991.0,280186.0,291216.0,291742.0,292882.0,297265.0,309657.0,324397.0,315979.0,319331.0,302332.0,303325.0,292073.0,283541.0,288103.0,299683.0,326970.0,338785.0,336863.0
394361,202,"Barnstable Town, MA",msa,MA,386962.0,381538.0,388755.0,396063.0,390420.0,377375.0,372587.0,385525.0,389364.0,392291.0,396583.0,398353.0,400157.0,394423.0,392927.0,393409.0,390444.0,390628.0,389623.0,402091.0,408984.0,413177.0,409567.0,422585.0,437602.0,459085.0,467473.0,483868.0,485859.0,488931.0,485748.0,491531.0,510727.0,520592.0,530744.0,524891.0,526080.0,528699.0,531955.0,538543.0,546222.0,551361.0,555652.0,556601.0,575656.0,588732.0,596296.0,601163.0,602264.0,605216.0,602085.0,613167.0,614696.0,604900.0,597227.0,603972.0,618366.0,628689.0,637600.0,638747.0
394519,203,"Daphne, AL",msa,AL,221011.0,223150.0,223582.0,227806.0,226870.0,231340.0,230882.0,230512.0,229856.0,237139.0,245911.0,251376.0,248848.0,247056.0,245584.0,248162.0,248802.0,253385.0,256982.0,259455.0,254067.0,242797.0,244949.0,251414.0,271931.0,277137.0,274839.0,270208.0,272568.0,278800.0,278842.0,292999.0,302703.0,308076.0,304367.0,305052.0,314873.0,317417.0,321468.0,321984.0,336479.0,344407.0,351397.0,349098.0,357432.0,364148.0,365548.0,362861.0,362736.0,369653.0,370777.0,370169.0,362804.0,365178.0,375510.0,382981.0,385365.0,378160.0,370682.0,374924.0
